End Date,company_name,linkedin_influenced_impressions_sends_threshold_10,linkedin_influenced_click_opens_threshold_3,account_reached,ctr_score,spm_open_rate_score,frequency_score,frequency,total_impressions,total_sends,total_clicks,total_opens,ctr,spm_open_rate,total_conversions,total_engagements,total_leads,unique_employees_reached,rank_imps
2/21/2026,Laughlin Constable,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.00E+00,14,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,7,414
2/21/2026,Allen & Gerritsen,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.80E+00,14,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,414
2/21/2026,Stanford Medicine Children's Health,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.00E+00,14,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,7,414
2/21/2026,JOAN Creative,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.80E+00,14,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,414
2/21/2026,Bader Rutter,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.33E+00,14,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,414
2/21/2026,Baker McKenzie,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,4.67E+00,14,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,3,414
2/21/2026,Instructure,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.75E+00,14,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,8,414
2/21/2026,Constant Contact,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.27E+00,14,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,11,414
2/21/2026,Aquent,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.80E+00,14,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,414
2/21/2026,NFPA,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.56E+00,14,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,9,414
2/21/2026,Georgia Department of Economic Development,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.33E+00,14,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,6,414
2/21/2026,Marketbridge,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.30E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,10,429
2/21/2026,DCG ONE,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.60E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,429
2/21/2026,CooperVision,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.44E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,9,429
2/21/2026,Campbell Ewald,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.17E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,429
2/21/2026,American Equity,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.60E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,429
2/21/2026,U of Digital,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.60E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,429
2/21/2026,Globant,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.86E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,7,429
2/21/2026,"Harbor Capital Advisors, Inc.",Yes,Yes,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,429
2/21/2026,AmeriLife,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.86E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,7,429
2/21/2026,Ascensus,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.63E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,8,429
2/21/2026,SanMar,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.60E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,429
2/21/2026,American Dental Association,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.17E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,429
2/21/2026,Weber LLC,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.86E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,7,429
2/21/2026,VSA Partners,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.25E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,4,429
2/21/2026,Feeding America,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.63E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,8,429
2/21/2026,sg360°,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.25E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,4,429
2/21/2026,Blue Diamond Growers,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.25E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,4,429
2/21/2026,Signal Theory Inc.,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.17E+00,13,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,429
2/21/2026,Oxford Road,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.71E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,7,447
2/21/2026,MAX.Live,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.40E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,447
2/21/2026,"Sumitomo Pharma America, Inc.",Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.20E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,10,447
2/21/2026,NCM,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.50E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,8,447
2/21/2026,Yessian Music Global,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.00E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,4,447
2/21/2026,Guidehouse,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.50E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,8,447
2/21/2026,Perkins Coie,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.00E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,447
2/21/2026,Munchkin,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.00E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,447
2/21/2026,Magnite,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.40E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,447
2/21/2026,MSCI Inc.,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.50E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,8,447
2/21/2026,MissionWired,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.00E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,447
2/21/2026,InMarket,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.71E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,7,447
2/21/2026,Index Exchange,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.40E+00,12,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,447
2/21/2026,PIM Brands,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.20E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,460
2/21/2026,Denver Zoo Conservation Alliance,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.83E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,460
2/21/2026,"Grand Canyon Education, Inc.",Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.10E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,10,460
2/21/2026,Securian Financial,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.75E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,4,460
2/21/2026,Medium Giant,Yes,Yes,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,460
2/21/2026,Organic Valley,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.57E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,7,460
2/21/2026,Beazer Homes,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.38E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,8,460
2/21/2026,Proskauer Rose LLP,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.20E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,460
2/21/2026,Salt River Project,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.20E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,460
2/21/2026,Physicians Mutual,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.20E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,460
2/21/2026,Dorsey & Whitney LLP,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.57E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,7,460
2/21/2026,Marketing Architects,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.38E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,8,460
2/21/2026,C Spire,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.75E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,4,460
2/21/2026,Cramer-Krasselt,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.20E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,460
2/21/2026,"pep, LLC.",Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.75E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,4,460
2/21/2026,Genuine Parts Company,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.83E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,460
2/21/2026,VyStar Credit Union,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.83E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,460
2/21/2026,Athene,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.20E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,5,460
2/21/2026,Cinemark,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.38E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,8,460
2/21/2026,CROSSMEDIA,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.57E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,7,460
2/21/2026,360insights,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.20E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,5,460
2/21/2026,GEP Worldwide,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.67E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,3,460
2/21/2026,Fitzco,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.20E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,5,460
2/21/2026,NewtonX,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.75E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,4,460
2/21/2026,AssetMark,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.83E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,460
2/21/2026,Deluxe,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.20E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,460
2/21/2026,Great Clips Inc.,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.38E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,8,460
2/21/2026,Hanna Andersson,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.67E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,3,460
2/21/2026,Everyday Health Group,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.22E+00,11,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,9,460
2/21/2026,MONO,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.00E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,489
2/21/2026,Crown Laboratories (a Revance company),Yes,Yes,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,489
2/21/2026,International Fellowship of Christians and Jews,Yes,Yes,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,489
2/21/2026,White Castle,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.33E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,3,489
2/21/2026,Municipal Credit Union,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.33E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,3,489
2/21/2026,Virtua Health,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.00E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,489
2/21/2026,CHS Inc.,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.00E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,489
2/21/2026,Benjamin Moore,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.33E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,3,489
2/21/2026,Center for Creative Leadership,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.67E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,489
2/21/2026,InfoTrust,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.67E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,489
2/21/2026,HUMAN,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.33E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,3,489
2/21/2026,Reed Smith LLP,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.25E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,8,489
2/21/2026,Viant Technology,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.33E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,3,489
2/21/2026,Unisys,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.67E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,6,489
2/21/2026,"Jockey International, Inc.",Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.00E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,5,489
2/21/2026,AdQuick,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.50E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,4,489
2/21/2026,Black & Latino Male Initiative,Yes,Yes,Below Reporting Threshold,Above Threshold,Below Threshold,Below Threshold,0,2,0,0,0,0.00E+00,NaN,0,0,0,0,505
2/21/2026,Team Friday,Yes,Yes,Below Reporting Threshold,Above Threshold,Below Threshold,Below Threshold,0,1,0,0,0,0.00E+00,NaN,0,0,0,0,506
2/21/2026,Galleria Campari,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,OPENX SOFTWARE LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Leo Pharma B.V.,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,MEDIA CORTEX,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Bookyourdata,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,BENNETT COLLEGE ALUMNAE CLUB OF METROPOLITAN WASHINGTON DC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Diggs Gallery,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,DISCOVER PALM BEACH COUNTY INC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Digital Intersect LLC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,PMG SITE MANAGEMENT LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,"UMass Global, Career Development Center",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,UMES School of Agricultural and Natural Sciences,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,ALBANY STATE UNIVERSITY FOUNDATION INC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Crow,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,James & Dorothy Z Elmore Chapel,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,FIDUCIARY CORPORATION LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Penske,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,"Talent Systems, LLC",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Alabama A&M University Wellness Center,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,Tourism Ireland Middle East,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
2/21/2026,OLIVER MARKETING LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,507
